Num Execution,Threads per Block,Input File,Run,Execution Time (ms),Kernel Time (ms),Transfer Time (ms),Executable
1,32,numbers_2097152.txt,1,36.6423,26.0111,10.6312,CUDA_fft_v01.exe
1,32,numbers_2097152.txt,2,35.8427,25.299899999999997,10.5427,CUDA_fft_v01.exe
1,32,numbers_2097152.txt,3,35.8176,25.2818,10.535699999999999,CUDA_fft_v01.exe
1,32,numbers_2097152.txt,4,35.7867,25.2333,10.5534,CUDA_fft_v01.exe
1,32,numbers_2097152.txt,5,35.9308,25.2571,10.6737,CUDA_fft_v01.exe
1,32,numbers_2097152.txt,6,31.1464,19.980900000000002,11.1655,CUDA_fft_v01.exe
1,32,numbers_2097152.txt,7,30.2745,19.6874,10.5871,CUDA_fft_v01.exe
1,32,numbers_2097152.txt,8,30.7142,19.7125,11.0017,CUDA_fft_v01.exe
1,32,numbers_2097152.txt,9,30.664,19.7013,10.9627,CUDA_fft_v01.exe
1,32,numbers_2097152.txt,10,30.3372,19.7652,10.5719,CUDA_fft_v01.exe
2,128,numbers_2097152.txt,1,37.2766,26.255100000000002,11.0215,CUDA_fft_v01.exe
2,128,numbers_2097152.txt,2,36.349,25.7065,10.6425,CUDA_fft_v01.exe
2,128,numbers_2097152.txt,3,35.9506,25.4089,10.5417,CUDA_fft_v01.exe
2,128,numbers_2097152.txt,4,35.9573,25.403,10.554300000000001,CUDA_fft_v01.exe
2,128,numbers_2097152.txt,5,34.8463,24.289,10.5574,CUDA_fft_v01.exe
2,128,numbers_2097152.txt,6,30.4113,19.889499999999998,10.5219,CUDA_fft_v01.exe
2,128,numbers_2097152.txt,7,30.5343,19.9812,10.553,CUDA_fft_v01.exe
2,128,numbers_2097152.txt,8,30.3602,19.815099999999997,10.545100000000001,CUDA_fft_v01.exe
2,128,numbers_2097152.txt,9,30.5085,19.9816,10.5269,CUDA_fft_v01.exe
2,128,numbers_2097152.txt,10,30.4916,19.860100000000003,10.6314,CUDA_fft_v01.exe
3,256,numbers_2097152.txt,1,36.7259,26.1113,10.6145,CUDA_fft_v01.exe
3,256,numbers_2097152.txt,2,35.8156,25.2668,10.5488,CUDA_fft_v01.exe
3,256,numbers_2097152.txt,3,35.7738,25.2281,10.5458,CUDA_fft_v01.exe
3,256,numbers_2097152.txt,4,35.8844,25.3263,10.5581,CUDA_fft_v01.exe
3,256,numbers_2097152.txt,5,39.8162,26.487299999999998,13.329,CUDA_fft_v01.exe
3,256,numbers_2097152.txt,6,33.8368,20.6803,13.1565,CUDA_fft_v01.exe
3,256,numbers_2097152.txt,7,32.9193,20.6212,12.298100000000002,CUDA_fft_v01.exe
3,256,numbers_2097152.txt,8,32.7314,20.8154,11.916,CUDA_fft_v01.exe
3,256,numbers_2097152.txt,9,33.7361,20.8653,12.8708,CUDA_fft_v01.exe
3,256,numbers_2097152.txt,10,33.8846,21.5062,12.3783,CUDA_fft_v01.exe
4,512,numbers_2097152.txt,1,36.6319,26.0902,10.5417,CUDA_fft_v01.exe
4,512,numbers_2097152.txt,2,35.874,25.325000000000003,10.549,CUDA_fft_v01.exe
4,512,numbers_2097152.txt,3,35.8715,25.290599999999998,10.5808,CUDA_fft_v01.exe
4,512,numbers_2097152.txt,4,35.8697,25.2915,10.578199999999999,CUDA_fft_v01.exe
4,512,numbers_2097152.txt,5,35.1824,24.6038,10.5785,CUDA_fft_v01.exe
4,512,numbers_2097152.txt,6,30.5811,19.7809,10.8002,CUDA_fft_v01.exe
4,512,numbers_2097152.txt,7,30.6093,19.8021,10.8072,CUDA_fft_v01.exe
4,512,numbers_2097152.txt,8,31.0596,20.3415,10.7181,CUDA_fft_v01.exe
4,512,numbers_2097152.txt,9,30.3148,19.7999,10.515,CUDA_fft_v01.exe
4,512,numbers_2097152.txt,10,31.0329,20.383599999999998,10.6492,CUDA_fft_v01.exe
5,1024,numbers_2097152.txt,1,36.8711,26.3185,10.5527,CUDA_fft_v01.exe
5,1024,numbers_2097152.txt,2,36.2058,25.6593,10.5464,CUDA_fft_v01.exe
5,1024,numbers_2097152.txt,3,36.1433,25.5344,10.608899999999998,CUDA_fft_v01.exe
5,1024,numbers_2097152.txt,4,36.1128,25.5369,10.5759,CUDA_fft_v01.exe
5,1024,numbers_2097152.txt,5,36.1221,25.5338,10.5883,CUDA_fft_v01.exe
5,1024,numbers_2097152.txt,6,30.5151,19.9677,10.5474,CUDA_fft_v01.exe
5,1024,numbers_2097152.txt,7,48.9411,20.0306,28.9104,CUDA_fft_v01.exe
5,1024,numbers_2097152.txt,8,30.5182,19.9966,10.5215,CUDA_fft_v01.exe
5,1024,numbers_2097152.txt,9,31.5033,20.7958,10.7074,CUDA_fft_v01.exe
5,1024,numbers_2097152.txt,10,30.5,19.9891,10.511,CUDA_fft_v01.exe
6,32,numbers_2097152.txt,1,9.09878,3.66192,5.43687,CUDA_fft_v05.exe
6,32,numbers_2097152.txt,2,8.80739,3.37357,5.43383,CUDA_fft_v05.exe
6,32,numbers_2097152.txt,3,8.77638,3.36899,5.4073899999999995,CUDA_fft_v05.exe
6,32,numbers_2097152.txt,4,8.82371,3.37488,5.44884,CUDA_fft_v05.exe
6,32,numbers_2097152.txt,5,8.78467,3.36224,5.42243,CUDA_fft_v05.exe
6,32,numbers_2097152.txt,6,8.79235,3.38742,5.404920000000001,CUDA_fft_v05.exe
6,32,numbers_2097152.txt,7,8.80864,3.39146,5.41719,CUDA_fft_v05.exe
6,32,numbers_2097152.txt,8,8.80528,3.38387,5.4214,CUDA_fft_v05.exe
6,32,numbers_2097152.txt,9,8.80778,3.36486,5.4429099999999995,CUDA_fft_v05.exe
6,32,numbers_2097152.txt,10,8.76771,3.37917,5.38854,CUDA_fft_v05.exe
7,128,numbers_2097152.txt,1,8.7681,3.34394,5.42416,CUDA_fft_v05.exe
7,128,numbers_2097152.txt,2,11.1384,3.09974,8.038630000000001,CUDA_fft_v05.exe
7,128,numbers_2097152.txt,3,8.48288,3.09171,5.39117,CUDA_fft_v05.exe
7,128,numbers_2097152.txt,4,8.50045,3.09949,5.4009599999999995,CUDA_fft_v05.exe
7,128,numbers_2097152.txt,5,8.55373,3.10131,5.45241,CUDA_fft_v05.exe
7,128,numbers_2097152.txt,6,8.55555,3.09635,5.4592,CUDA_fft_v05.exe
7,128,numbers_2097152.txt,7,8.4912,3.09827,5.39293,CUDA_fft_v05.exe
7,128,numbers_2097152.txt,8,8.52525,3.10621,5.41904,CUDA_fft_v05.exe
7,128,numbers_2097152.txt,9,8.61405,3.11328,5.50077,CUDA_fft_v05.exe
7,128,numbers_2097152.txt,10,8.52899,3.09437,5.43463,CUDA_fft_v05.exe
8,32,numbers_2097152.txt,1,6.33386,0.934368,5.39949,CUDA_fft_v07.exe
8,32,numbers_2097152.txt,2,6.15462,0.680544,5.474080000000001,CUDA_fft_v07.exe
8,32,numbers_2097152.txt,3,6.0631,0.686752,5.37635,CUDA_fft_v07.exe
8,32,numbers_2097152.txt,4,6.0607,0.676896,5.38381,CUDA_fft_v07.exe
8,32,numbers_2097152.txt,5,6.06442,0.684608,5.3797999999999995,CUDA_fft_v07.exe
8,32,numbers_2097152.txt,6,6.0936,0.676704,5.4169,CUDA_fft_v07.exe
8,32,numbers_2097152.txt,7,6.07699,0.670528,5.40646,CUDA_fft_v07.exe
8,32,numbers_2097152.txt,8,6.03658,0.667808,5.36877,CUDA_fft_v07.exe
8,32,numbers_2097152.txt,9,6.0577,0.674656,5.38304,CUDA_fft_v07.exe
8,32,numbers_2097152.txt,10,6.0944,0.693632,5.40077,CUDA_fft_v07.exe
9,128,numbers_2097152.txt,1,6.37219,0.68816,5.6840399999999995,CUDA_fft_v07.exe
9,128,numbers_2097152.txt,2,6.83414,0.56432,6.26983,CUDA_fft_v07.exe
9,128,numbers_2097152.txt,3,5.82102,0.451584,5.36944,CUDA_fft_v07.exe
9,128,numbers_2097152.txt,4,5.81693,0.441632,5.375299999999999,CUDA_fft_v07.exe
9,128,numbers_2097152.txt,5,5.8159,0.447872,5.36803,CUDA_fft_v07.exe
9,128,numbers_2097152.txt,6,5.87664,0.44768,5.42896,CUDA_fft_v07.exe
9,128,numbers_2097152.txt,7,5.87853,0.43456,5.44397,CUDA_fft_v07.exe
9,128,numbers_2097152.txt,8,5.85286,0.444224,5.40864,CUDA_fft_v07.exe
9,128,numbers_2097152.txt,9,5.84938,0.447424,5.40195,CUDA_fft_v07.exe
9,128,numbers_2097152.txt,10,5.8544,0.445696,5.4087,CUDA_fft_v07.exe
10,256,numbers_2097152.txt,1,6.23965,0.767936,5.47171,CUDA_fft_v07.exe
10,256,numbers_2097152.txt,2,5.9519,0.538368,5.413539999999999,CUDA_fft_v07.exe
10,256,numbers_2097152.txt,3,5.92954,0.540384,5.38915,CUDA_fft_v07.exe
10,256,numbers_2097152.txt,4,6.03629,0.573632,5.46265,CUDA_fft_v07.exe
10,256,numbers_2097152.txt,5,5.95757,0.547232,5.41034,CUDA_fft_v07.exe
10,256,numbers_2097152.txt,6,5.91354,0.536832,5.3767,CUDA_fft_v07.exe
10,256,numbers_2097152.txt,7,5.90173,0.541344,5.360390000000001,CUDA_fft_v07.exe
10,256,numbers_2097152.txt,8,5.90563,0.536512,5.369120000000001,CUDA_fft_v07.exe
10,256,numbers_2097152.txt,9,5.93469,0.54576,5.38892,CUDA_fft_v07.exe
10,256,numbers_2097152.txt,10,5.90816,0.542624,5.36554,CUDA_fft_v07.exe
11,512,numbers_2097152.txt,1,6.31462,0.911232,5.40339,CUDA_fft_v07.exe
11,512,numbers_2097152.txt,2,6.04845,0.680896,5.36756,CUDA_fft_v07.exe
11,512,numbers_2097152.txt,3,6.0607,0.684832,5.37587,CUDA_fft_v07.exe
11,512,numbers_2097152.txt,4,6.0473,0.681408,5.36589,CUDA_fft_v07.exe
11,512,numbers_2097152.txt,5,6.06093,0.6872,5.37373,CUDA_fft_v07.exe
11,512,numbers_2097152.txt,6,6.09366,0.688992,5.404669999999999,CUDA_fft_v07.exe
11,512,numbers_2097152.txt,7,6.06125,0.690112,5.3711400000000005,CUDA_fft_v07.exe
11,512,numbers_2097152.txt,8,6.04634,0.685536,5.3608,CUDA_fft_v07.exe
11,512,numbers_2097152.txt,9,6.08259,0.692768,5.38982,CUDA_fft_v07.exe
11,512,numbers_2097152.txt,10,6.09075,0.697984,5.3927700000000005,CUDA_fft_v07.exe
12,1024,numbers_2097152.txt,1,6.74666,1.37446,5.37219,CUDA_fft_v07.exe
12,1024,numbers_2097152.txt,2,6.54378,1.16845,5.37533,CUDA_fft_v07.exe
12,1024,numbers_2097152.txt,3,6.57034,1.17149,5.3988499999999995,CUDA_fft_v07.exe
12,1024,numbers_2097152.txt,4,6.57683,1.17088,5.40596,CUDA_fft_v07.exe
12,1024,numbers_2097152.txt,5,6.6081,1.16518,5.44292,CUDA_fft_v07.exe
12,1024,numbers_2097152.txt,6,6.56134,1.17098,5.390370000000001,CUDA_fft_v07.exe
12,1024,numbers_2097152.txt,7,6.64848,1.1687,5.47977,CUDA_fft_v07.exe
12,1024,numbers_2097152.txt,8,6.53107,1.16429,5.36679,CUDA_fft_v07.exe
12,1024,numbers_2097152.txt,9,6.53923,1.16144,5.37779,CUDA_fft_v07.exe
12,1024,numbers_2097152.txt,10,6.54579,1.17187,5.37392,CUDA_fft_v07.exe
13,32,numbers_4194304.txt,1,74.2667,53.1787,21.088,CUDA_fft_v01.exe
13,32,numbers_4194304.txt,2,73.595,52.4732,21.1218,CUDA_fft_v01.exe
13,32,numbers_4194304.txt,3,65.0492,43.5806,21.4686,CUDA_fft_v01.exe
13,32,numbers_4194304.txt,4,61.2503,40.475300000000004,20.7749,CUDA_fft_v01.exe
13,32,numbers_4194304.txt,5,61.871,40.6959,21.1751,CUDA_fft_v01.exe
13,32,numbers_4194304.txt,6,61.3234,40.5479,20.7755,CUDA_fft_v01.exe
13,32,numbers_4194304.txt,7,61.3954,40.597699999999996,20.7977,CUDA_fft_v01.exe
13,32,numbers_4194304.txt,8,61.3075,40.469500000000004,20.838099999999997,CUDA_fft_v01.exe
13,32,numbers_4194304.txt,9,61.2744,40.4623,20.8121,CUDA_fft_v01.exe
13,32,numbers_4194304.txt,10,61.5524,40.6353,20.9172,CUDA_fft_v01.exe
14,128,numbers_4194304.txt,1,76.5225,55.2883,21.234099999999998,CUDA_fft_v01.exe
14,128,numbers_4194304.txt,2,73.512,52.698299999999996,20.813699999999997,CUDA_fft_v01.exe
14,128,numbers_4194304.txt,3,73.6095,52.6868,20.9227,CUDA_fft_v01.exe
14,128,numbers_4194304.txt,4,61.5551,40.776599999999995,20.7786,CUDA_fft_v01.exe
14,128,numbers_4194304.txt,5,61.6413,40.8386,20.802799999999998,CUDA_fft_v01.exe
14,128,numbers_4194304.txt,6,61.5276,40.7605,20.7671,CUDA_fft_v01.exe
14,128,numbers_4194304.txt,7,61.5739,40.7758,20.798000000000002,CUDA_fft_v01.exe
14,128,numbers_4194304.txt,8,61.5504,40.778499999999994,20.771900000000002,CUDA_fft_v01.exe
14,128,numbers_4194304.txt,9,61.6458,40.7667,20.8791,CUDA_fft_v01.exe
14,128,numbers_4194304.txt,10,61.6873,40.7741,20.9133,CUDA_fft_v01.exe
15,256,numbers_4194304.txt,1,74.8641,53.605399999999996,21.2587,CUDA_fft_v01.exe
15,256,numbers_4194304.txt,2,73.5109,52.523399999999995,20.9876,CUDA_fft_v01.exe
15,256,numbers_4194304.txt,3,61.4506,40.657000000000004,20.7935,CUDA_fft_v01.exe
15,256,numbers_4194304.txt,4,61.3969,40.6687,20.728299999999997,CUDA_fft_v01.exe
15,256,numbers_4194304.txt,5,61.4428,40.6652,20.7775,CUDA_fft_v01.exe
15,256,numbers_4194304.txt,6,61.6339,40.821799999999996,20.8121,CUDA_fft_v01.exe
15,256,numbers_4194304.txt,7,61.4623,40.6919,20.770400000000002,CUDA_fft_v01.exe
15,256,numbers_4194304.txt,8,61.456,40.6355,20.8206,CUDA_fft_v01.exe
15,256,numbers_4194304.txt,9,61.4321,40.650000000000006,20.7821,CUDA_fft_v01.exe
15,256,numbers_4194304.txt,10,61.3863,40.6403,20.746000000000002,CUDA_fft_v01.exe
16,512,numbers_4194304.txt,1,75.7289,53.933,21.795900000000003,CUDA_fft_v01.exe
16,512,numbers_4194304.txt,2,72.7815,51.967,20.814500000000002,CUDA_fft_v01.exe
16,512,numbers_4194304.txt,3,74.2323,52.8442,21.3881,CUDA_fft_v01.exe
16,512,numbers_4194304.txt,4,62.8342,40.7796,22.054499999999997,CUDA_fft_v01.exe
16,512,numbers_4194304.txt,5,61.5379,40.776,20.7618,CUDA_fft_v01.exe
16,512,numbers_4194304.txt,6,61.749,40.938199999999995,20.8108,CUDA_fft_v01.exe
16,512,numbers_4194304.txt,7,62.481,40.7749,21.7061,CUDA_fft_v01.exe
16,512,numbers_4194304.txt,8,61.6004,40.784800000000004,20.8156,CUDA_fft_v01.exe
16,512,numbers_4194304.txt,9,61.5806,40.8164,20.7642,CUDA_fft_v01.exe
16,512,numbers_4194304.txt,10,61.5861,40.809799999999996,20.7763,CUDA_fft_v01.exe
17,1024,numbers_4194304.txt,1,75.1793,54.3637,20.8156,CUDA_fft_v01.exe
17,1024,numbers_4194304.txt,2,67.3157,46.504200000000004,20.8114,CUDA_fft_v01.exe
17,1024,numbers_4194304.txt,3,66.3921,45.5749,20.8172,CUDA_fft_v01.exe
17,1024,numbers_4194304.txt,4,61.8453,41.0931,20.752299999999998,CUDA_fft_v01.exe
17,1024,numbers_4194304.txt,5,62.0558,41.241600000000005,20.8142,CUDA_fft_v01.exe
17,1024,numbers_4194304.txt,6,61.8715,41.1015,20.7699,CUDA_fft_v01.exe
17,1024,numbers_4194304.txt,7,61.8815,41.1071,20.7743,CUDA_fft_v01.exe
17,1024,numbers_4194304.txt,8,62.0059,41.0841,20.9219,CUDA_fft_v01.exe
17,1024,numbers_4194304.txt,9,62.1254,41.151,20.9745,CUDA_fft_v01.exe
17,1024,numbers_4194304.txt,10,61.9921,41.1282,20.8639,CUDA_fft_v01.exe
18,32,numbers_4194304.txt,1,17.6802,7.12768,10.55254,CUDA_fft_v05.exe
18,32,numbers_4194304.txt,2,19.5443,6.848,12.69628,CUDA_fft_v05.exe
18,32,numbers_4194304.txt,3,17.424,6.88685,10.53712,CUDA_fft_v05.exe
18,32,numbers_4194304.txt,4,17.4169,6.88976,10.5271,CUDA_fft_v05.exe
18,32,numbers_4194304.txt,5,17.3439,6.81917,10.5247,CUDA_fft_v05.exe
18,32,numbers_4194304.txt,6,17.6503,6.82336,10.82691,CUDA_fft_v05.exe
18,32,numbers_4194304.txt,7,17.3688,6.84208,10.526720000000001,CUDA_fft_v05.exe
18,32,numbers_4194304.txt,8,16.5576,6.02557,10.532,CUDA_fft_v05.exe
18,32,numbers_4194304.txt,9,16.5787,6.00672,10.57194,CUDA_fft_v05.exe
18,32,numbers_4194304.txt,10,16.6607,6.09232,10.56838,CUDA_fft_v05.exe
19,128,numbers_4194304.txt,1,17.2087,6.71104,10.497630000000001,CUDA_fft_v05.exe
19,128,numbers_4194304.txt,2,16.9901,6.45667,10.53347,CUDA_fft_v05.exe
19,128,numbers_4194304.txt,3,16.9458,6.43702,10.5088,CUDA_fft_v05.exe
19,128,numbers_4194304.txt,4,16.9864,6.45037,10.536069999999999,CUDA_fft_v05.exe
19,128,numbers_4194304.txt,5,16.9732,6.44992,10.523330000000001,CUDA_fft_v05.exe
19,128,numbers_4194304.txt,6,16.4845,5.97027,10.51421,CUDA_fft_v05.exe
19,128,numbers_4194304.txt,7,16.5013,5.98307,10.5182,CUDA_fft_v05.exe
19,128,numbers_4194304.txt,8,16.6472,6.07178,10.57542,CUDA_fft_v05.exe
19,128,numbers_4194304.txt,9,16.5158,5.99645,10.51933,CUDA_fft_v05.exe
19,128,numbers_4194304.txt,10,17.3182,5.99258,11.32566,CUDA_fft_v05.exe
20,32,numbers_4194304.txt,1,12.1766,1.59798,10.57862,CUDA_fft_v07.exe
20,32,numbers_4194304.txt,2,12.3284,1.34784,10.98058,CUDA_fft_v07.exe
20,32,numbers_4194304.txt,3,11.8726,1.36611,10.50646,CUDA_fft_v07.exe
20,32,numbers_4194304.txt,4,11.9531,1.37229,10.58077,CUDA_fft_v07.exe
20,32,numbers_4194304.txt,5,11.8609,1.352,10.50887,CUDA_fft_v07.exe
20,32,numbers_4194304.txt,6,11.8929,1.35197,10.54092,CUDA_fft_v07.exe
20,32,numbers_4194304.txt,7,11.8816,1.35997,10.52166,CUDA_fft_v07.exe
20,32,numbers_4194304.txt,8,11.8606,1.34912,10.51152,CUDA_fft_v07.exe
20,32,numbers_4194304.txt,9,11.8741,1.34077,10.53331,CUDA_fft_v07.exe
20,32,numbers_4194304.txt,10,11.8709,1.34237,10.52851,CUDA_fft_v07.exe
21,128,numbers_4194304.txt,1,11.6717,1.10227,10.56941,CUDA_fft_v07.exe
21,128,numbers_4194304.txt,2,11.5507,0.849888,10.700759999999999,CUDA_fft_v07.exe
21,128,numbers_4194304.txt,3,11.3895,0.863072,10.526399999999999,CUDA_fft_v07.exe
21,128,numbers_4194304.txt,4,11.4006,0.854976,10.5456,CUDA_fft_v07.exe
21,128,numbers_4194304.txt,5,11.3706,0.853152,10.51747,CUDA_fft_v07.exe
21,128,numbers_4194304.txt,6,11.3803,0.850592,10.5297,CUDA_fft_v07.exe
21,128,numbers_4194304.txt,7,11.3705,0.851008,10.519490000000001,CUDA_fft_v07.exe
21,128,numbers_4194304.txt,8,11.4775,0.850784,10.626719999999999,CUDA_fft_v07.exe
21,128,numbers_4194304.txt,9,11.3803,0.8512,10.529060000000001,CUDA_fft_v07.exe
21,128,numbers_4194304.txt,10,11.4914,0.853824,10.63753,CUDA_fft_v07.exe
22,256,numbers_4194304.txt,1,12.0171,1.26256,10.754529999999999,CUDA_fft_v07.exe
22,256,numbers_4194304.txt,2,11.5952,1.05664,10.53853,CUDA_fft_v07.exe
22,256,numbers_4194304.txt,3,11.545,1.04819,10.49683,CUDA_fft_v07.exe
22,256,numbers_4194304.txt,4,11.5749,1.04701,10.527899999999999,CUDA_fft_v07.exe
22,256,numbers_4194304.txt,5,11.5774,1.05216,10.52525,CUDA_fft_v07.exe
22,256,numbers_4194304.txt,6,11.5713,1.05667,10.51463,CUDA_fft_v07.exe
22,256,numbers_4194304.txt,7,11.5268,1.04352,10.483229999999999,CUDA_fft_v07.exe
22,256,numbers_4194304.txt,8,11.5589,1.04778,10.51117,CUDA_fft_v07.exe
22,256,numbers_4194304.txt,9,11.5831,1.05232,10.53075,CUDA_fft_v07.exe
22,256,numbers_4194304.txt,10,11.5825,1.0471,10.53536,CUDA_fft_v07.exe
23,512,numbers_4194304.txt,1,12.1028,1.55146,10.5513,CUDA_fft_v07.exe
23,512,numbers_4194304.txt,2,12.0641,1.35194,10.7122,CUDA_fft_v07.exe
23,512,numbers_4194304.txt,3,11.9077,1.34912,10.55856,CUDA_fft_v07.exe
23,512,numbers_4194304.txt,4,11.9644,1.36669,10.59776,CUDA_fft_v07.exe
23,512,numbers_4194304.txt,5,11.8708,1.35123,10.51962,CUDA_fft_v07.exe
23,512,numbers_4194304.txt,6,12.49,1.35062,11.13936,CUDA_fft_v07.exe
23,512,numbers_4194304.txt,7,11.857,1.34662,10.5104,CUDA_fft_v07.exe
23,512,numbers_4194304.txt,8,11.8391,1.35139,10.487680000000001,CUDA_fft_v07.exe
23,512,numbers_4194304.txt,9,11.8943,1.35155,10.54279,CUDA_fft_v07.exe
23,512,numbers_4194304.txt,10,11.941,1.35296,10.58806,CUDA_fft_v07.exe
24,1024,numbers_4194304.txt,1,13.0162,2.49456,10.5216,CUDA_fft_v07.exe
24,1024,numbers_4194304.txt,2,12.902,2.38467,10.51734,CUDA_fft_v07.exe
24,1024,numbers_4194304.txt,3,12.8294,2.30246,10.52692,CUDA_fft_v07.exe
24,1024,numbers_4194304.txt,4,13.1979,2.29619,10.90169,CUDA_fft_v07.exe
24,1024,numbers_4194304.txt,5,13.0307,2.29891,10.73181,CUDA_fft_v07.exe
24,1024,numbers_4194304.txt,6,12.8655,2.29926,10.56627,CUDA_fft_v07.exe
24,1024,numbers_4194304.txt,7,13.0762,2.38358,10.69261,CUDA_fft_v07.exe
24,1024,numbers_4194304.txt,8,12.8429,2.30285,10.54006,CUDA_fft_v07.exe
24,1024,numbers_4194304.txt,9,12.8377,2.30166,10.536069999999999,CUDA_fft_v07.exe
24,1024,numbers_4194304.txt,10,12.8282,2.30618,10.52205,CUDA_fft_v07.exe
25,32,numbers_8388608.txt,1,151.1596,109.86139999999999,41.2981,CUDA_fft_v01.exe
25,32,numbers_8388608.txt,2,126.0824,84.21329999999999,41.8691,CUDA_fft_v01.exe
25,32,numbers_8388608.txt,3,126.3053,84.3409,41.9645,CUDA_fft_v01.exe
25,32,numbers_8388608.txt,4,126.1859,84.13399999999999,42.05200000000001,CUDA_fft_v01.exe
25,32,numbers_8388608.txt,5,128.7421,84.21530000000001,44.5269,CUDA_fft_v01.exe
25,32,numbers_8388608.txt,6,126.5372,84.105,42.432199999999995,CUDA_fft_v01.exe
25,32,numbers_8388608.txt,7,125.3831,84.177,41.2061,CUDA_fft_v01.exe
25,32,numbers_8388608.txt,8,125.468,84.1892,41.278800000000004,CUDA_fft_v01.exe
25,32,numbers_8388608.txt,9,125.3609,84.0887,41.272099999999995,CUDA_fft_v01.exe
25,32,numbers_8388608.txt,10,125.3325,84.0997,41.2328,CUDA_fft_v01.exe
26,128,numbers_8388608.txt,1,153.1402,110.9191,42.221199999999996,CUDA_fft_v01.exe
26,128,numbers_8388608.txt,2,125.9162,84.6609,41.255300000000005,CUDA_fft_v01.exe
26,128,numbers_8388608.txt,3,125.9077,84.6726,41.2352,CUDA_fft_v01.exe
26,128,numbers_8388608.txt,4,126.0892,84.6094,41.4797,CUDA_fft_v01.exe
26,128,numbers_8388608.txt,5,125.9218,84.659,41.2629,CUDA_fft_v01.exe
26,128,numbers_8388608.txt,6,125.9049,84.6756,41.2293,CUDA_fft_v01.exe
26,128,numbers_8388608.txt,7,126.2676,84.9298,41.337900000000005,CUDA_fft_v01.exe
26,128,numbers_8388608.txt,8,125.8257,84.60610000000001,41.2197,CUDA_fft_v01.exe
26,128,numbers_8388608.txt,9,126.2534,84.6826,41.570899999999995,CUDA_fft_v01.exe
26,128,numbers_8388608.txt,10,126.003,84.69579999999999,41.307199999999995,CUDA_fft_v01.exe
27,256,numbers_8388608.txt,1,156.1135,110.2565,45.857,CUDA_fft_v01.exe
27,256,numbers_8388608.txt,2,127.5305,85.7895,41.7411,CUDA_fft_v01.exe
27,256,numbers_8388608.txt,3,125.6371,84.4169,41.220200000000006,CUDA_fft_v01.exe
27,256,numbers_8388608.txt,4,125.7945,84.58149999999999,41.213,CUDA_fft_v01.exe
27,256,numbers_8388608.txt,5,125.8664,84.4055,41.460899999999995,CUDA_fft_v01.exe
27,256,numbers_8388608.txt,6,125.7642,84.5244,41.2397,CUDA_fft_v01.exe
27,256,numbers_8388608.txt,7,125.6459,84.4165,41.2294,CUDA_fft_v01.exe
27,256,numbers_8388608.txt,8,125.6665,84.4066,41.2599,CUDA_fft_v01.exe
27,256,numbers_8388608.txt,9,126.2462,84.55420000000001,41.692,CUDA_fft_v01.exe
27,256,numbers_8388608.txt,10,125.9318,84.4084,41.523399999999995,CUDA_fft_v01.exe
28,512,numbers_8388608.txt,1,151.9128,110.3262,41.586600000000004,CUDA_fft_v01.exe
28,512,numbers_8388608.txt,2,125.7493,84.49170000000001,41.2576,CUDA_fft_v01.exe
28,512,numbers_8388608.txt,3,127.0946,84.5427,42.5519,CUDA_fft_v01.exe
28,512,numbers_8388608.txt,4,125.8498,84.6113,41.2385,CUDA_fft_v01.exe
28,512,numbers_8388608.txt,5,125.9052,84.65299999999999,41.2522,CUDA_fft_v01.exe
28,512,numbers_8388608.txt,6,125.8498,84.5926,41.2572,CUDA_fft_v01.exe
28,512,numbers_8388608.txt,7,125.7624,84.5415,41.221000000000004,CUDA_fft_v01.exe
28,512,numbers_8388608.txt,8,125.9756,84.6051,41.3705,CUDA_fft_v01.exe
28,512,numbers_8388608.txt,9,126.3939,85.08449999999999,41.3094,CUDA_fft_v01.exe
28,512,numbers_8388608.txt,10,125.7657,84.55160000000001,41.2141,CUDA_fft_v01.exe
29,1024,numbers_8388608.txt,1,152.9071,111.52929999999999,41.3778,CUDA_fft_v01.exe
29,1024,numbers_8388608.txt,2,126.7757,85.34020000000001,41.4356,CUDA_fft_v01.exe
29,1024,numbers_8388608.txt,3,127.0452,85.5915,41.4538,CUDA_fft_v01.exe
29,1024,numbers_8388608.txt,4,126.6158,85.386,41.2298,CUDA_fft_v01.exe
29,1024,numbers_8388608.txt,5,126.6337,85.38329999999999,41.2505,CUDA_fft_v01.exe
29,1024,numbers_8388608.txt,6,126.516,85.267,41.249,CUDA_fft_v01.exe
29,1024,numbers_8388608.txt,7,126.5347,85.285,41.2496,CUDA_fft_v01.exe
29,1024,numbers_8388608.txt,8,126.6162,85.35879999999999,41.2573,CUDA_fft_v01.exe
29,1024,numbers_8388608.txt,9,128.2492,86.1728,42.0764,CUDA_fft_v01.exe
29,1024,numbers_8388608.txt,10,126.5903,85.3249,41.265299999999996,CUDA_fft_v01.exe
30,32,numbers_8388608.txt,1,34.9721,14.139,20.8331,CUDA_fft_v05.exe
30,32,numbers_8388608.txt,2,34.701,13.8972,20.803800000000003,CUDA_fft_v05.exe
30,32,numbers_8388608.txt,3,34.8773,13.9026,20.9747,CUDA_fft_v05.exe
30,32,numbers_8388608.txt,4,34.7097,13.9108,20.799,CUDA_fft_v05.exe
30,32,numbers_8388608.txt,5,33.2661,12.5062,20.759900000000002,CUDA_fft_v05.exe
