Num Execution,Threads per Block,Input File,Run,Execution Time (ms),Executable
273,32,numbers_134217728.txt,8,3164.755,CUDA_fft_v01.exe
273,32,numbers_134217728.txt,9,3172.6833,CUDA_fft_v01.exe
273,32,numbers_134217728.txt,10,3151.8109,CUDA_fft_v01.exe
274,128,numbers_134217728.txt,1,3581.451,CUDA_fft_v01.exe
274,128,numbers_134217728.txt,2,3191.5988,CUDA_fft_v01.exe
274,128,numbers_134217728.txt,3,3176.34,CUDA_fft_v01.exe
274,128,numbers_134217728.txt,4,3173.181,CUDA_fft_v01.exe
274,128,numbers_134217728.txt,5,3154.0793,CUDA_fft_v01.exe
274,128,numbers_134217728.txt,6,3155.4292,CUDA_fft_v01.exe
274,128,numbers_134217728.txt,7,3216.0991,CUDA_fft_v01.exe
274,128,numbers_134217728.txt,8,3191.8585,CUDA_fft_v01.exe
274,128,numbers_134217728.txt,9,3182.3017,CUDA_fft_v01.exe
274,128,numbers_134217728.txt,10,3169.8614,CUDA_fft_v01.exe
275,256,numbers_134217728.txt,1,3598.6767,CUDA_fft_v01.exe
275,256,numbers_134217728.txt,2,3207.3061,CUDA_fft_v01.exe
275,256,numbers_134217728.txt,3,3158.0637,CUDA_fft_v01.exe
275,256,numbers_134217728.txt,4,3159.762,CUDA_fft_v01.exe
275,256,numbers_134217728.txt,5,3146.2497,CUDA_fft_v01.exe
275,256,numbers_134217728.txt,6,3195.2144,CUDA_fft_v01.exe
275,256,numbers_134217728.txt,7,3127.4167,CUDA_fft_v01.exe
275,256,numbers_134217728.txt,8,3147.9478,CUDA_fft_v01.exe
275,256,numbers_134217728.txt,9,3130.9779,CUDA_fft_v01.exe
275,256,numbers_134217728.txt,10,3179.3337,CUDA_fft_v01.exe
276,512,numbers_134217728.txt,1,3646.472,CUDA_fft_v01.exe
276,512,numbers_134217728.txt,2,3205.3684,CUDA_fft_v01.exe
276,512,numbers_134217728.txt,3,3191.5362,CUDA_fft_v01.exe
276,512,numbers_134217728.txt,4,3195.0376,CUDA_fft_v01.exe
276,512,numbers_134217728.txt,5,3184.8324,CUDA_fft_v01.exe
276,512,numbers_134217728.txt,6,3121.2119,CUDA_fft_v01.exe
276,512,numbers_134217728.txt,7,3200.9568,CUDA_fft_v01.exe
276,512,numbers_134217728.txt,8,3136.9132,CUDA_fft_v01.exe
276,512,numbers_134217728.txt,9,3125.5014,CUDA_fft_v01.exe
276,512,numbers_134217728.txt,10,3162.3273,CUDA_fft_v01.exe
277,1024,numbers_134217728.txt,1,3633.1752,CUDA_fft_v01.exe
277,1024,numbers_134217728.txt,2,3223.6716,CUDA_fft_v01.exe
277,1024,numbers_134217728.txt,3,3242.787,CUDA_fft_v01.exe
277,1024,numbers_134217728.txt,4,3194.5274,CUDA_fft_v01.exe
277,1024,numbers_134217728.txt,5,3172.7626,CUDA_fft_v01.exe
277,1024,numbers_134217728.txt,6,3166.6693,CUDA_fft_v01.exe
277,1024,numbers_134217728.txt,7,3192.335,CUDA_fft_v01.exe
277,1024,numbers_134217728.txt,8,3198.6203,CUDA_fft_v01.exe
277,1024,numbers_134217728.txt,9,3196.6815,CUDA_fft_v01.exe
277,1024,numbers_134217728.txt,10,3197.0315,CUDA_fft_v01.exe
278,32,numbers_134217728.txt,1,3493.45,CUDA_fft_v02.exe
278,32,numbers_134217728.txt,2,4611.54,CUDA_fft_v02.exe
278,32,numbers_134217728.txt,3,3832.4,CUDA_fft_v02.exe
278,32,numbers_134217728.txt,4,3249.45,CUDA_fft_v02.exe
278,32,numbers_134217728.txt,5,3164.5,CUDA_fft_v02.exe
278,32,numbers_134217728.txt,6,3076.88,CUDA_fft_v02.exe
278,32,numbers_134217728.txt,7,3054.56,CUDA_fft_v02.exe
278,32,numbers_134217728.txt,8,3057.61,CUDA_fft_v02.exe
278,32,numbers_134217728.txt,9,3060.64,CUDA_fft_v02.exe
278,32,numbers_134217728.txt,10,3008.87,CUDA_fft_v02.exe
279,128,numbers_134217728.txt,1,3455.72,CUDA_fft_v02.exe
279,128,numbers_134217728.txt,2,3188.7,CUDA_fft_v02.exe
279,128,numbers_134217728.txt,3,3098.72,CUDA_fft_v02.exe
279,128,numbers_134217728.txt,4,2996.14,CUDA_fft_v02.exe
279,128,numbers_134217728.txt,5,3010.42,CUDA_fft_v02.exe
279,128,numbers_134217728.txt,6,3060.96,CUDA_fft_v02.exe
279,128,numbers_134217728.txt,7,2998.54,CUDA_fft_v02.exe
279,128,numbers_134217728.txt,8,2983.26,CUDA_fft_v02.exe
279,128,numbers_134217728.txt,9,2973.16,CUDA_fft_v02.exe
279,128,numbers_134217728.txt,10,2960.63,CUDA_fft_v02.exe
280,256,numbers_134217728.txt,1,3423.14,CUDA_fft_v02.exe
280,256,numbers_134217728.txt,2,3116.02,CUDA_fft_v02.exe
280,256,numbers_134217728.txt,3,3233.13,CUDA_fft_v02.exe
280,256,numbers_134217728.txt,4,3075.72,CUDA_fft_v02.exe
280,256,numbers_134217728.txt,5,3099.88,CUDA_fft_v02.exe
280,256,numbers_134217728.txt,6,3055.87,CUDA_fft_v02.exe
280,256,numbers_134217728.txt,7,3033.1,CUDA_fft_v02.exe
280,256,numbers_134217728.txt,8,3080.1,CUDA_fft_v02.exe
280,256,numbers_134217728.txt,9,3065.22,CUDA_fft_v02.exe
280,256,numbers_134217728.txt,10,3086.44,CUDA_fft_v02.exe
281,512,numbers_134217728.txt,1,3445.54,CUDA_fft_v02.exe
281,512,numbers_134217728.txt,2,3157.73,CUDA_fft_v02.exe
281,512,numbers_134217728.txt,3,3024.26,CUDA_fft_v02.exe
281,512,numbers_134217728.txt,4,3035.94,CUDA_fft_v02.exe
281,512,numbers_134217728.txt,5,3061.79,CUDA_fft_v02.exe
281,512,numbers_134217728.txt,6,3026.6,CUDA_fft_v02.exe
281,512,numbers_134217728.txt,7,3018.75,CUDA_fft_v02.exe
281,512,numbers_134217728.txt,8,3004.42,CUDA_fft_v02.exe
281,512,numbers_134217728.txt,9,3003.82,CUDA_fft_v02.exe
281,512,numbers_134217728.txt,10,2970.88,CUDA_fft_v02.exe
282,1024,numbers_134217728.txt,1,3322.41,CUDA_fft_v02.exe
282,1024,numbers_134217728.txt,2,3134.79,CUDA_fft_v02.exe
282,1024,numbers_134217728.txt,3,3045.58,CUDA_fft_v02.exe
282,1024,numbers_134217728.txt,4,3110.32,CUDA_fft_v02.exe
282,1024,numbers_134217728.txt,5,3040.73,CUDA_fft_v02.exe
282,1024,numbers_134217728.txt,6,3044.71,CUDA_fft_v02.exe
282,1024,numbers_134217728.txt,7,3013.24,CUDA_fft_v02.exe
282,1024,numbers_134217728.txt,8,3008.09,CUDA_fft_v02.exe
282,1024,numbers_134217728.txt,9,3006.2,CUDA_fft_v02.exe
282,1024,numbers_134217728.txt,10,2989.52,CUDA_fft_v02.exe
283,32,numbers_134217728.txt,1,1090.05,CUDA_fft_v03.exe
283,32,numbers_134217728.txt,2,1098.31,CUDA_fft_v03.exe
283,32,numbers_134217728.txt,3,1062.21,CUDA_fft_v03.exe
283,32,numbers_134217728.txt,4,1057.08,CUDA_fft_v03.exe
283,32,numbers_134217728.txt,5,1061.88,CUDA_fft_v03.exe
283,32,numbers_134217728.txt,6,1065.39,CUDA_fft_v03.exe
283,32,numbers_134217728.txt,7,1053.48,CUDA_fft_v03.exe
283,32,numbers_134217728.txt,8,1056.48,CUDA_fft_v03.exe
283,32,numbers_134217728.txt,9,1067.76,CUDA_fft_v03.exe
283,32,numbers_134217728.txt,10,1062.95,CUDA_fft_v03.exe
284,128,numbers_134217728.txt,1,1149.87,CUDA_fft_v03.exe
284,128,numbers_134217728.txt,2,1141.01,CUDA_fft_v03.exe
284,128,numbers_134217728.txt,3,1080.01,CUDA_fft_v03.exe
284,128,numbers_134217728.txt,4,1039.4,CUDA_fft_v03.exe
284,128,numbers_134217728.txt,5,1045.19,CUDA_fft_v03.exe
284,128,numbers_134217728.txt,6,1091.36,CUDA_fft_v03.exe
284,128,numbers_134217728.txt,7,1041.82,CUDA_fft_v03.exe
284,128,numbers_134217728.txt,8,1045.3,CUDA_fft_v03.exe
284,128,numbers_134217728.txt,9,1031.84,CUDA_fft_v03.exe
284,128,numbers_134217728.txt,10,1050.76,CUDA_fft_v03.exe
285,256,numbers_134217728.txt,1,1057.36,CUDA_fft_v03.exe
285,256,numbers_134217728.txt,2,1083.45,CUDA_fft_v03.exe
285,256,numbers_134217728.txt,3,1041.5,CUDA_fft_v03.exe
285,256,numbers_134217728.txt,4,1047.92,CUDA_fft_v03.exe
285,256,numbers_134217728.txt,5,1042.33,CUDA_fft_v03.exe
285,256,numbers_134217728.txt,6,1090.71,CUDA_fft_v03.exe
285,256,numbers_134217728.txt,7,1045.28,CUDA_fft_v03.exe
285,256,numbers_134217728.txt,8,1041.93,CUDA_fft_v03.exe
285,256,numbers_134217728.txt,9,1047.67,CUDA_fft_v03.exe
285,256,numbers_134217728.txt,10,1039.16,CUDA_fft_v03.exe
286,512,numbers_134217728.txt,1,1046.82,CUDA_fft_v03.exe
286,512,numbers_134217728.txt,2,1065.82,CUDA_fft_v03.exe
286,512,numbers_134217728.txt,3,1076.07,CUDA_fft_v03.exe
286,512,numbers_134217728.txt,4,1043.64,CUDA_fft_v03.exe
286,512,numbers_134217728.txt,5,1080.94,CUDA_fft_v03.exe
286,512,numbers_134217728.txt,6,1066.75,CUDA_fft_v03.exe
286,512,numbers_134217728.txt,7,1053.23,CUDA_fft_v03.exe
286,512,numbers_134217728.txt,8,1046.68,CUDA_fft_v03.exe
286,512,numbers_134217728.txt,9,1047.38,CUDA_fft_v03.exe
286,512,numbers_134217728.txt,10,1043.25,CUDA_fft_v03.exe
287,1024,numbers_134217728.txt,1,1053.42,CUDA_fft_v03.exe
287,1024,numbers_134217728.txt,2,1060.75,CUDA_fft_v03.exe
287,1024,numbers_134217728.txt,3,1083.79,CUDA_fft_v03.exe
287,1024,numbers_134217728.txt,4,1052.04,CUDA_fft_v03.exe
287,1024,numbers_134217728.txt,5,1045.75,CUDA_fft_v03.exe
287,1024,numbers_134217728.txt,6,1038.71,CUDA_fft_v03.exe
287,1024,numbers_134217728.txt,7,1081.98,CUDA_fft_v03.exe
287,1024,numbers_134217728.txt,8,1044.01,CUDA_fft_v03.exe
287,1024,numbers_134217728.txt,9,1060.8,CUDA_fft_v03.exe
287,1024,numbers_134217728.txt,10,1044.65,CUDA_fft_v03.exe
288,32,numbers_134217728.txt,1,1055.58,CUDA_fft_v04.exe
288,32,numbers_134217728.txt,2,644.622,CUDA_fft_v04.exe
288,32,numbers_134217728.txt,3,645.539,CUDA_fft_v04.exe
288,32,numbers_134217728.txt,4,644.747,CUDA_fft_v04.exe
288,32,numbers_134217728.txt,5,645.676,CUDA_fft_v04.exe
288,32,numbers_134217728.txt,6,647.064,CUDA_fft_v04.exe
288,32,numbers_134217728.txt,7,1053.74,CUDA_fft_v04.exe
288,32,numbers_134217728.txt,8,1043.81,CUDA_fft_v04.exe
288,32,numbers_134217728.txt,9,644.604,CUDA_fft_v04.exe
288,32,numbers_134217728.txt,10,1053.45,CUDA_fft_v04.exe
289,128,numbers_134217728.txt,1,646.115,CUDA_fft_v04.exe
289,128,numbers_134217728.txt,2,644.626,CUDA_fft_v04.exe
289,128,numbers_134217728.txt,3,644.956,CUDA_fft_v04.exe
289,128,numbers_134217728.txt,4,645.012,CUDA_fft_v04.exe
289,128,numbers_134217728.txt,5,645.481,CUDA_fft_v04.exe
289,128,numbers_134217728.txt,6,644.965,CUDA_fft_v04.exe
289,128,numbers_134217728.txt,7,644.615,CUDA_fft_v04.exe
289,128,numbers_134217728.txt,8,645.919,CUDA_fft_v04.exe
289,128,numbers_134217728.txt,9,645.145,CUDA_fft_v04.exe
289,128,numbers_134217728.txt,10,644.695,CUDA_fft_v04.exe
290,256,numbers_134217728.txt,1,645.597,CUDA_fft_v04.exe
290,256,numbers_134217728.txt,2,644.787,CUDA_fft_v04.exe
290,256,numbers_134217728.txt,3,645.029,CUDA_fft_v04.exe
290,256,numbers_134217728.txt,4,644.922,CUDA_fft_v04.exe
290,256,numbers_134217728.txt,5,651.405,CUDA_fft_v04.exe
290,256,numbers_134217728.txt,6,644.901,CUDA_fft_v04.exe
290,256,numbers_134217728.txt,7,644.552,CUDA_fft_v04.exe
290,256,numbers_134217728.txt,8,644.78,CUDA_fft_v04.exe
290,256,numbers_134217728.txt,9,645.291,CUDA_fft_v04.exe
290,256,numbers_134217728.txt,10,644.564,CUDA_fft_v04.exe
291,512,numbers_134217728.txt,1,645.356,CUDA_fft_v04.exe
291,512,numbers_134217728.txt,2,644.484,CUDA_fft_v04.exe
291,512,numbers_134217728.txt,3,644.836,CUDA_fft_v04.exe
291,512,numbers_134217728.txt,4,644.423,CUDA_fft_v04.exe
291,512,numbers_134217728.txt,5,645.133,CUDA_fft_v04.exe
291,512,numbers_134217728.txt,6,645.059,CUDA_fft_v04.exe
291,512,numbers_134217728.txt,7,644.412,CUDA_fft_v04.exe
291,512,numbers_134217728.txt,8,645.365,CUDA_fft_v04.exe
291,512,numbers_134217728.txt,9,644.58,CUDA_fft_v04.exe
291,512,numbers_134217728.txt,10,644.657,CUDA_fft_v04.exe
292,1024,numbers_134217728.txt,1,645.089,CUDA_fft_v04.exe
292,1024,numbers_134217728.txt,2,644.937,CUDA_fft_v04.exe
292,1024,numbers_134217728.txt,3,645.014,CUDA_fft_v04.exe
292,1024,numbers_134217728.txt,4,644.507,CUDA_fft_v04.exe
292,1024,numbers_134217728.txt,5,644.847,CUDA_fft_v04.exe
292,1024,numbers_134217728.txt,6,644.98,CUDA_fft_v04.exe
292,1024,numbers_134217728.txt,7,644.619,CUDA_fft_v04.exe
292,1024,numbers_134217728.txt,8,644.727,CUDA_fft_v04.exe
292,1024,numbers_134217728.txt,9,644.473,CUDA_fft_v04.exe
292,1024,numbers_134217728.txt,10,644.668,CUDA_fft_v04.exe
293,32,numbers_134217728.txt,1,535.822,CUDA_fft_v05.exe
293,32,numbers_134217728.txt,2,534.245,CUDA_fft_v05.exe
293,32,numbers_134217728.txt,3,534.548,CUDA_fft_v05.exe
293,32,numbers_134217728.txt,4,534.629,CUDA_fft_v05.exe
293,32,numbers_134217728.txt,5,534.551,CUDA_fft_v05.exe
293,32,numbers_134217728.txt,6,534.291,CUDA_fft_v05.exe
293,32,numbers_134217728.txt,7,534.312,CUDA_fft_v05.exe
293,32,numbers_134217728.txt,8,534.409,CUDA_fft_v05.exe
293,32,numbers_134217728.txt,9,534.795,CUDA_fft_v05.exe
293,32,numbers_134217728.txt,10,535.273,CUDA_fft_v05.exe
294,128,numbers_134217728.txt,1,528.748,CUDA_fft_v05.exe
294,128,numbers_134217728.txt,2,528.157,CUDA_fft_v05.exe
294,128,numbers_134217728.txt,3,528.335,CUDA_fft_v05.exe
294,128,numbers_134217728.txt,4,528.238,CUDA_fft_v05.exe
294,128,numbers_134217728.txt,5,528.477,CUDA_fft_v05.exe
294,128,numbers_134217728.txt,6,528.77,CUDA_fft_v05.exe
294,128,numbers_134217728.txt,7,529.318,CUDA_fft_v05.exe
294,128,numbers_134217728.txt,8,528.456,CUDA_fft_v05.exe
294,128,numbers_134217728.txt,9,528.839,CUDA_fft_v05.exe
294,128,numbers_134217728.txt,10,528.877,CUDA_fft_v05.exe
295,32,numbers_134217728.txt,1,529.454,CUDA_fft_v06.exe
295,32,numbers_134217728.txt,2,524.679,CUDA_fft_v06.exe
295,32,numbers_134217728.txt,3,525.08,CUDA_fft_v06.exe
295,32,numbers_134217728.txt,4,524.276,CUDA_fft_v06.exe
295,32,numbers_134217728.txt,5,524.426,CUDA_fft_v06.exe
295,32,numbers_134217728.txt,6,525.026,CUDA_fft_v06.exe
295,32,numbers_134217728.txt,7,524.61,CUDA_fft_v06.exe
295,32,numbers_134217728.txt,8,524.427,CUDA_fft_v06.exe
295,32,numbers_134217728.txt,9,525.016,CUDA_fft_v06.exe
295,32,numbers_134217728.txt,10,570.982,CUDA_fft_v06.exe
296,128,numbers_134217728.txt,1,498.122,CUDA_fft_v06.exe
296,128,numbers_134217728.txt,2,499.212,CUDA_fft_v06.exe
296,128,numbers_134217728.txt,3,498.548,CUDA_fft_v06.exe
296,128,numbers_134217728.txt,4,499.002,CUDA_fft_v06.exe
296,128,numbers_134217728.txt,5,498.485,CUDA_fft_v06.exe
296,128,numbers_134217728.txt,6,498.589,CUDA_fft_v06.exe
296,128,numbers_134217728.txt,7,498.674,CUDA_fft_v06.exe
296,128,numbers_134217728.txt,8,498.874,CUDA_fft_v06.exe
296,128,numbers_134217728.txt,9,498.329,CUDA_fft_v06.exe
296,128,numbers_134217728.txt,10,498.805,CUDA_fft_v06.exe
297,32,numbers_134217728.txt,1,377.273,CUDA_fft_v07.exe
297,32,numbers_134217728.txt,2,365.516,CUDA_fft_v07.exe
297,32,numbers_134217728.txt,3,436.948,CUDA_fft_v07.exe
297,32,numbers_134217728.txt,4,365.517,CUDA_fft_v07.exe
297,32,numbers_134217728.txt,5,366.009,CUDA_fft_v07.exe
297,32,numbers_134217728.txt,6,365.477,CUDA_fft_v07.exe
297,32,numbers_134217728.txt,7,365.542,CUDA_fft_v07.exe
297,32,numbers_134217728.txt,8,365.58,CUDA_fft_v07.exe
297,32,numbers_134217728.txt,9,366.3,CUDA_fft_v07.exe
297,32,numbers_134217728.txt,10,366.052,CUDA_fft_v07.exe
298,128,numbers_134217728.txt,1,350.138,CUDA_fft_v07.exe
298,128,numbers_134217728.txt,2,349.262,CUDA_fft_v07.exe
298,128,numbers_134217728.txt,3,349.345,CUDA_fft_v07.exe
298,128,numbers_134217728.txt,4,349.55,CUDA_fft_v07.exe
298,128,numbers_134217728.txt,5,349.573,CUDA_fft_v07.exe
298,128,numbers_134217728.txt,6,349.425,CUDA_fft_v07.exe
298,128,numbers_134217728.txt,7,349.518,CUDA_fft_v07.exe
298,128,numbers_134217728.txt,8,349.754,CUDA_fft_v07.exe
298,128,numbers_134217728.txt,9,349.058,CUDA_fft_v07.exe
298,128,numbers_134217728.txt,10,376.236,CUDA_fft_v07.exe
299,256,numbers_134217728.txt,1,359.425,CUDA_fft_v07.exe
299,256,numbers_134217728.txt,2,354.668,CUDA_fft_v07.exe
299,256,numbers_134217728.txt,3,353.786,CUDA_fft_v07.exe
299,256,numbers_134217728.txt,4,353.806,CUDA_fft_v07.exe
299,256,numbers_134217728.txt,5,353.782,CUDA_fft_v07.exe
299,256,numbers_134217728.txt,6,353.962,CUDA_fft_v07.exe
299,256,numbers_134217728.txt,7,354.051,CUDA_fft_v07.exe
299,256,numbers_134217728.txt,8,353.877,CUDA_fft_v07.exe
299,256,numbers_134217728.txt,9,353.957,CUDA_fft_v07.exe
299,256,numbers_134217728.txt,10,405.143,CUDA_fft_v07.exe
300,512,numbers_134217728.txt,1,363.663,CUDA_fft_v07.exe
300,512,numbers_134217728.txt,2,364.354,CUDA_fft_v07.exe
300,512,numbers_134217728.txt,3,362.049,CUDA_fft_v07.exe
300,512,numbers_134217728.txt,4,362.525,CUDA_fft_v07.exe
300,512,numbers_134217728.txt,5,365.32,CUDA_fft_v07.exe
300,512,numbers_134217728.txt,6,361.989,CUDA_fft_v07.exe
300,512,numbers_134217728.txt,7,361.756,CUDA_fft_v07.exe
300,512,numbers_134217728.txt,8,361.891,CUDA_fft_v07.exe
300,512,numbers_134217728.txt,9,362.791,CUDA_fft_v07.exe
300,512,numbers_134217728.txt,10,362.021,CUDA_fft_v07.exe
301,1024,numbers_134217728.txt,1,388.216,CUDA_fft_v07.exe
301,1024,numbers_134217728.txt,2,386.943,CUDA_fft_v07.exe
301,1024,numbers_134217728.txt,3,386.449,CUDA_fft_v07.exe
301,1024,numbers_134217728.txt,4,387.422,CUDA_fft_v07.exe
301,1024,numbers_134217728.txt,5,386.85,CUDA_fft_v07.exe
301,1024,numbers_134217728.txt,6,386.38,CUDA_fft_v07.exe
301,1024,numbers_134217728.txt,7,386.475,CUDA_fft_v07.exe
301,1024,numbers_134217728.txt,8,386.548,CUDA_fft_v07.exe
301,1024,numbers_134217728.txt,9,386.536,CUDA_fft_v07.exe
301,1024,numbers_134217728.txt,10,386.559,CUDA_fft_v07.exe
